Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.592147375,1.885329437,1.988914032,6.49978363,7.053894907
2.602149375,2.123484192,1.986519012,6.597680054,7.210050277
2.612152375,2.235750732,1.884131927,6.693780212,7.304466304
2.622154375,2.410437469,1.769620056,6.821315002,7.447959606
2.632157375,2.772983551,1.668729858,7.01695816,7.727341001
2.642159375,3.1147229,1.587598572,7.088958435,7.90413181
2.652162375,3.362607422,1.488953705,6.931186523,7.846365938
2.662164375,3.45646225,1.35962265,6.642137604,7.610104926
2.672167375,3.383713531,1.358574829,6.394702148,7.361213106
2.682169375,3.190315704,1.46500351,6.322252808,7.231544105
2.692172375,3.242557068,1.702709198,6.527176666,7.484479286
2.702174375,3.415148163,2.068847809,6.965914307,8.029155021
2.712177375,3.370391235,2.454595642,7.574848022,8.646554193
2.722179375,3.08673111,2.761307831,8.395142212,9.361150711
2.732182375,2.517464905,2.921774139,9.441166992,10.19853067
2.742184375,1.639989624,2.808010712,10.50650162,10.99823015
2.752187375,0.687819672,2.47944397,11.60791122,11.88967373
2.762189375,0.00119751,1.995350647,12.63642242,12.79299016
2.772192375,-0.151934052,1.824256439,13.53964417,13.66283132
2.782194375,0.033679962,1.562600555,14.217285,14.30293843
2.792197375,0.15328125,1.675016785,14.47579742,14.57319071
2.802199375,0.446521454,1.857936401,14.90720032,15.02916932
2.812202375,0.409997406,1.946851501,15.37273224,15.50094272
2.822204375,0.301772461,1.867366791,15.48290314,15.59802599
2.832207375,0.199385376,1.666933594,15.28456558,15.37648748
2.842209375,0.058079224,1.620380402,15.27453644,15.36035381
2.852212375,-0.029338989,1.626517639,15.88347015,15.9665602
2.862214375,0.33111145,1.374591522,17.09355377,17.15193042
2.872216375,0.776136017,1.239721985,18.51679413,18.57447072
2.882219375,0.614023132,1.454525299,19.83570145,19.89843512
2.892221375,0.769998779,1.502725067,20.61692688,20.68595549
2.902224375,1.276246033,1.195414124,20.35107971,20.42606825
2.912226375,1.738185425,0.858913879,19.56835739,19.66417129
2.922229375,2.041005707,0.84708847,18.63699417,18.76754685
2.932231375,2.160756683,1.336720276,17.55758881,17.74047957
2.942234375,2.164349213,1.95987442,16.46501083,16.72190471
2.952236375,2.133663025,2.506387939,15.14879791,15.5022765
2.962239375,2.124532013,3.004102936,13.8948555,14.37377056
2.972241375,2.208956451,3.237467651,12.60364059,13.19895608
2.982244375,2.121987305,3.099304962,11.23009689,11.84160452
2.992246375,1.778751068,2.817740479,9.93169693,10.47579213
3.002249375,1.177900543,2.433639221,8.654403076,9.06690367
3.012251375,0.443827057,1.918410645,7.376660156,7.63494577
3.022254375,-0.303269348,1.497036896,6.295907593,6.478544912
3.032256375,-0.947080536,1.197958832,5.372328186,5.58515685
3.042259375,-1.376387787,0.926273804,4.533023529,4.827082847
3.052261,-1.683399353,0.775088196,3.780238953,4.210083328
3.062264,-1.856738892,0.783470764,3.075205078,3.676709401
3.072266,-1.859582977,0.777034149,2.332150269,3.082329605
3.082269,-1.667682037,0.690214691,1.580114136,2.398816454
3.092271,-1.320404205,0.53244278,0.877475281,1.672401102
3.102274,-1.104104004,0.408949585,0.428858185,1.253078113
3.112276,-0.889600067,0.400417328,0.172142029,0.990633734
3.122279,-0.483045502,0.666114807,0.203127594,0.847527411
3.132281,-0.152532806,0.93016571,0.460891571,1.049235696
3.142284,-0.593515778,0.868493958,0.351319427,1.109039257
3.152286,-0.95366684,1.382225647,0.158370667,1.686745223
3.162288,-1.168021088,1.791624298,0.031284943,2.138964617
3.172291,-0.981958008,1.767674103,0.064515839,2.023135081
3.182293,-0.674347687,1.532213745,0.310005341,1.702506116
3.192296,-0.413739624,1.17939743,0.691112823,1.428214168
3.202298,-0.254919891,0.86235672,1.127006378,1.441799792
3.212301,-0.206121368,0.541124725,1.729653168,1.824007146
3.222303,-0.380957794,0.174087982,3.231629791,3.258660242
3.232306,-0.648152161,-0.259859619,5.537434845,5.58129133
3.242308,-0.265996857,-1.010099487,8.497529297,8.561486988
3.252311,0.878373413,-2.204316101,11.71463928,11.95254462
3.262313,2.230511627,-3.79460907,13.9267392,14.60576272
3.272316,2.858306122,-4.874912567,14.67772751,15.72801231
3.282318,2.40100708,-4.711302795,13.91895538,14.88954425
3.292321,0.543819122,-2.848576355,13.21047867,13.52504614
3.302323,-1.770817566,0.195643158,13.49339035,13.61049794
3.312326,-2.93928772,3.055745544,15.08353363,15.66811986
3.322328,-2.63616806,4.921316071,17.61566803,18.47919084
3.332331,-1.738634491,4.858746185,20.1919606,20.84095817
3.342333,-0.404758301,3.800147552,21.67851929,22.01279512
3.352336,0.802780609,2.868035889,21.78749268,21.99010968
3.362338,1.185235291,2.398462372,20.88142685,21.05211134
3.372341,0.928519135,2.428100739,19.14698364,19.32265001
3.382343,0.254620514,2.698139191,16.74777283,16.96563236
3.392346,-0.483494568,2.955304413,14.17252808,14.48544591
3.402348,-1.07880661,3.151246948,11.77780792,12.23972796
3.412351,-1.493743744,3.363655243,10.06970993,10.72121752
3.422353,-1.708996124,3.379372559,9.030570831,9.792447916
3.432356,-1.660646667,3.2142659,8.367000732,9.115698212
3.442358,-1.296753387,3.053500214,8.110284576,8.762542372
3.452361,-0.837658081,2.87252655,7.939489746,8.484608257
3.462363,-0.412392426,2.781515808,7.760911102,8.254613185
3.472365,0.029338989,2.742896118,7.563621368,8.045663931
3.482368,0.524658966,2.713706818,7.456294556,7.952094078
3.49237,0.95591217,2.644101563,7.230713654,7.758109376
3.502373,1.209335175,2.520009613,6.872358856,7.419046857
3.512375,1.308878174,2.309996338,6.596781921,7.111032054
3.522378,1.344803467,2.215842133,6.546486511,7.040947263
3.53238,1.304537201,2.167642365,6.760990448,7.218828338
3.542383,1.299298096,2.002685394,7.207511902,7.592572169
3.552385,1.375190277,1.822609863,7.741002502,8.07069853
3.562388,1.397643585,1.594035187,8.306975555,8.573225685
3.57239,1.427281952,1.288969574,8.671168213,8.881876745
3.582393,1.350192261,0.874930573,8.694070587,8.841684569
3.592395,1.232387238,0.548459473,8.627908173,8.732719252
3.602398,1.075513458,0.317789154,8.742719421,8.814355452
3.6124,0.954265594,0.123942261,8.969497833,9.020968678
3.622403,0.816102905,0.002095642,9.103169861,9.139678871
3.632405,0.580792236,0.032632141,9.357041931,9.375106302
3.642408,0.315843201,0.127983856,9.766889648,9.772833274
3.65241,0.107177124,0.143551483,10.14694931,10.14853065
3.662413,0.016166382,0.092956696,10.33001862,10.3304495
3.672415,-0.027991791,0.102237396,10.41234741,10.41288695
3.682418,-0.01287323,0.240699463,10.484198,10.48696856
3.69242,-0.000149689,0.317190399,10.51518356,10.5199665
3.702423,0.108524323,0.312100983,10.48764084,10.49284494
3.712425,0.380658417,0.280217285,10.34139496,10.35219166
3.722428,0.706231384,0.281265106,10.20772293,10.23598946
3.73243,1.022523651,0.397722931,10.16595978,10.22499273
3.742433,1.304387512,0.52540741,10.14096176,10.23799713
3.752435,1.466949463,0.7020401,10.08887009,10.21910469
3.762437,1.426683197,0.921184387,10.01657043,10.15951224
3.77244,1.3350737,1.12790451,9.961484985,10.11364294
3.782442,1.246757355,1.303639069,9.994715881,10.15619143
3.792445,1.23328537,1.376238098,10.09351044,10.26128535
3.802447,1.209035797,1.351389771,10.11596375,10.27719535
3.81245,1.178199921,1.364861755,10.03079086,10.19155376
3.822452,1.117725677,1.456022186,9.906998291,10.07561047
3.832455,1.104403381,1.572929077,9.857750702,10.04335908
3.842457,1.179247742,1.716181183,10.02944366,10.24332189
3.85246,1.287622375,1.841620331,10.44348267,10.68250284
3.862462,1.336720276,1.960622864,11.1344458,11.38449588
3.872465,1.28358078,1.992506561,11.84486847,12.07967595
3.882467,1.188977509,1.97394516,12.63986526,12.84820302
3.89247,1.12910202,1.890718231,13.31391357,13.49481313
3.902472,1.046922913,1.826202393,13.66029327,13.8215294
3.912475,0.88346283,1.836680603,13.89874741,14.047387
3.922477,0.682430878,2.043999481,14.15276917,14.31588352
3.93248,0.565823364,2.277962952,14.59225525,14.77982356
3.942482,0.489631805,2.33903595,15.07365417,15.2619094
3.952485,0.509839783,2.377056885,15.55939407,15.74817704
3.962487,0.589623871,2.377505951,16.002323,16.1887162
3.97249,0.705183563,2.286944275,16.40603348,16.57966623
3.982492,0.795894928,2.11315567,16.74073746,16.89234046
3.992495,0.901874542,1.888921967,16.96751587,17.09613988
4.002497,1.121617584,1.656754761,16.99056793,17.107959
4.0125,1.394949188,1.440005493,16.67143158,16.79154936
4.022502,1.753154297,1.289718018,15.93586121,16.08379914
4.032504,2.115700378,1.228345642,14.91378662,15.11310863
4.042507,2.419568481,1.269659729,13.84515884,14.11222062
4.05250925,2.640958099,1.380279694,12.8796666,13.21989574
4.06251225,2.693798218,1.518143005,11.97419952,12.36700292
4.07251425,2.510279846,1.771266632,11.06244553,11.48114068
4.08251725,2.292931824,2.135159912,10.27897476,10.74587206
4.09251925,2.148482208,2.315235443,9.449100494,9.963021184
4.10252225,2.045795746,2.209854584,8.495882721,9.013809446
4.11252425,1.876647491,2.023791504,7.621850281,8.106179098
4.12252725,1.545985107,1.830094299,6.808890839,7.218054416
4.13252925,1.138831787,1.645378418,6.070027313,6.391356629
4.14253225,0.709524536,1.517693939,5.297932892,5.556519854
4.15253425,0.298928375,1.411414948,4.529431,4.753650756
4.16253725,-0.082628174,1.30812973,3.671864319,3.898797043
4.17253925,-0.498014374,1.265917511,2.800975342,3.113844621
