"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.853211667E0,2.550546112E0,1.573917023E1,3.713777161E0,1.637128296E1
2.863159667E0,1.523681488E0,1.263432678E1,2.928360443E0,1.305844989E1
2.873106667E0,1.312770081E-1,9.035360870E0,2.664908295E0,9.421078278E0
2.883054667E0,-1.587299194E0,5.783523102E0,2.289488983E0,6.419534096E0
2.893001667E0,-2.815195770E0,3.327280884E0,2.231709137E0,4.896595856E0
2.902948667E0,-3.198847961E0,1.409768372E0,2.536625061E0,4.319090395E0
2.912896667E0,-2.895428925E0,-2.044747925E-1,2.897973633E0,4.101654517E0
2.922843667E0,-2.363734589E0,-1.583107910E0,3.278482361E0,4.340727871E0
2.932791667E0,-1.606309662E0,-2.649939423E0,3.001558228E0,4.314135077E0
2.942738667E0,-1.275048523E0,-3.761527863E0,2.159409485E0,4.520828455E0
2.952685667E0,-1.084494781E0,-4.699627075E0,1.359772339E0,5.011148011E0
2.962633667E0,-7.855664063E-1,-5.602250061E0,9.349557495E-1,5.733800012E0
2.972580667E0,-6.258485413E-1,-6.370901642E0,4.879852295E-1,6.420140474E0
2.982528667E0,-5.421725464E-1,-7.029082947E0,-3.867956543E-1,7.060564356E0
2.992475667E0,-5.667214966E-1,-7.608378296E0,-1.711091766E0,7.818978743E0
3.002422667E0,-8.168513489E-1,-8.063731384E0,-3.441643066E0,8.805448141E0
3.012370667E0,-1.088686066E0,-8.571325836E0,-4.756059723E0,9.862705918E0
3.022317667E0,-1.433568878E0,-8.775800629E0,-5.320685577E0,1.036240761E1
3.032265667E0,-1.537452850E0,-8.725205841E0,-5.022655334E0,1.018430385E1
3.042212667E0,-1.617536316E0,-8.388106842E0,-4.179309082E0,9.510172687E0
3.052159667E0,-1.879491577E0,-7.709717560E0,-3.195255432E0,8.554641472E0
3.062107667E0,-2.243684235E0,-6.696175232E0,-2.223176880E0,7.403742103E0
3.072054667E0,-2.505190430E0,-5.897436218E0,-1.422192535E0,6.563411053E0
3.082002667E0,-2.624342651E0,-5.175786896E0,-7.767347717E-1,5.854849379E0
3.091949667E0,-2.561922455E0,-4.348457336E0,-2.866539001E-1,5.055165510E0
3.101896667E0,-2.254611511E0,-3.343596954E0,1.145118713E-1,4.034355789E0
3.111844667E0,-1.793420563E0,-2.212548981E0,3.676354980E-1,2.871739223E0
3.121791667E0,-1.085392914E0,-1.174457703E0,5.119354248E-1,1.679138634E0
3.131739667E0,-3.159928894E-1,-3.335064697E-1,6.719526672E-1,8.140015101E-1
3.141686667E0,4.255650330E-1,4.375401306E-1,9.538165283E-1,1.132392570E0
3.151633667E0,1.203946381E0,1.416204987E0,1.401685181E0,2.328056012E0
3.161581667E0,1.937870178E0,2.364183655E0,1.745669861E0,3.520236987E0
3.171528667E0,2.731370087E0,3.239862671E0,1.928739166E0,4.655870214E0
3.181476667E0,2.541714478E0,4.198618927E0,1.710493011E0,5.197547472E0
3.191423667E0,5.800437927E-1,5.190755768E0,1.219064941E0,5.363442511E0
3.201370667E0,-1.510957947E0,6.950496368E0,6.454577637E-1,7.142059185E0
3.211318667E0,-2.421215057E0,1.027628036E1,6.647676086E-1,1.057856968E1
